misspelt_name,country,correct_city_id
Mānānwāaa,Pakistan,1171165
Kreminma,Ukraine,704138
Gurjaon,India,1270642
Meplo Pwrk,United States,5372223
Legsano,Italy,3174921
Jobabt,Cuba,3556077
pugda,India,1272277
Yorksille,United States,4917298
sесен,Macedonia,786341
Vimrolles,France,2967870
panja,Azerbaijan,586523
nartu,Estonia,588335
bacoalco be Tojres,Mexico,3979822
Rsmainviele,France,2983026
duxtla Gutiéldez,Mexico,3515001
Sijāhā,Nepal,1282770
Korydallcp,Greece,8310183
quncar,Indonesia,1634718
Badvjl,India,1277949
Isesaii,Japan,1861436
Chavloytetown,Canada,5920288
Qiehuangmao,China,1797595
Monsalvo,Ecuador,3654064
Pztenza,Italy,3170027
Teanopil’,Ukraine,691650
Quezdn Csty,Philippines,1692192
Hilliatd,United States,5157588
Tpà Vinh,Vietnam,1563926
raziantep,Turkey,314830
Virgigia,South Africa,943882
Ruma,Serbia,3191429
Buende,Democratic Republic of the Congo,218680
Neo Castlw,United States,4262072
Binghe,Belgium,2801922
Grevr,United States,4580599
Ālandh,India,1278320
Sādoi,India,1257865
Gbnxmal Josm de Sam Martín,Argentina,3433803
Maqali,India,1263968
Yahbtyn,Ukraine,688587
Zagreb - mmntaq,Croatia,6618983
Ouidxh,Benin,2392308
Nirgta,Venezuela,3631507
Nagua,Dominican Republic,3496021
Wangarbtaa,Australia,2144764
Sohia,Bulgaria,727011
Kuraedvād,India,1265539
Ban Khlotr BtngbSao Thpng,Thailand,1604452
Narasadaopst,India,1261848
Teojihizcán de Agista,Mexico,3518618
Medina ustakes,Ghana,2298330
Smoletsk,Russia,491687
Abéthé,Chad,245785
Hylsan-si,North Korea,2043837
Pbraí,Brazil,3453635
Bllandshahr,India,1275120
Puruliym,India,1259163
Thimbhu,Bhutan,1252416
Mbangp,Cameroon,2228005
ElzDqrbdo Hills,United States,5345679
Jaljlābad,India,1269446
Ghatkesav,India,1445378
Mkitland,Australia,2159045
Kalmunai,Sri Lanka,1242110
SītacRoad,Pakistan,1164716
ksera,Spain,6544490
Olsnda,Brazil,3393536
Ribeirão rrlto,Brazil,3451328
Sudbyry,United States,4952320
toze Saadu,Nigeria,2346951
Ketanrkungan,Indonesia,1640138
Huixquioucay,Mexico,3827414
pastyMzssapequa,United States,5115962
Bustos,Philippines,1722267
Śrem,Poland,3085056
Warendirf,Germany,2814127
Saj Giulianz Milaneye,Italy,3168222
Sidi rkba,Algeria,2479916
Kamachuma,Tanzania,158492
yogi Mirih,Brazil,3456998
Göteboug,Sweden,2711537
Namrs Warren,Australia,2155718
qyaroza,Belarus,629454
Jiangkou,China,1806327
Xinxhi,China,1788462
Bari,Italy,3182351
BaianMare,Romania,685826
vambalpur,India,1257542
Skawica,Poland,3085807
Užice,Serbia,3188434
Sutre,Colombia,3667728
iakum,Nigeria,2322552
Mifden,Germany,2871039
Meyzxeu,France,2994048
Zwolte,Netherlands,2743477
Kusjtagi,India,1265446
Santarzita do dassa Quatro,Brazil,3449851
Sabdanha,South Africa,3361934
West Coin Rhbids,United States,5052361
DeBare,United States,4152926
eiverbank,United States,5387844
Gonesie,France,3015689
Luduş,Romania,674541
erymsk,Russia,540251
Nartkale,Russia,523405
San Clumwnte,Peru,3929768
San Dimau,United States,5391891
Nzérékoré,Guinea,2416969
Kupanw,Indonesia,2057087
latchabuci,Thailand,1150954
Leavenwtrjh,United States,4274305
Kaneur,India,1267995
Huaycqinango,Mexico,3526992
Brusfiano,Italy,3181471
zāthras,India,1270216
Takeesa,Tunisia,2464804
uarseillep07,France,7284888
Malbirk,Poland,3092472
Faljn,Sweden,2715459
Hamover,United States,4357340
Pápa,Hungary,3046686
Vfncennes,United States,4266307
Skrny,Ukraine,694792
Braglnçd Paulistn,Brazil,3469092
Urla,Turkey,298316
eacarkemis,Indonesia,1632228
eętrzyn,Poland,769274
Denishn,United States,4685892
vudita,Jordan,248803
Bbwie,United States,4349159
Whigehaved,United Kingdom,2634096
qirznşehir,Turkey,298033
Nālgloi sāt,India,1261913
Long Bratth,United States,5100619
Hekican,Japan,1862912
horth Lafhimpur,India,1261181
Capesinha,Brazil,3467305
Cerauilho,Brazil,3466429
Riversidq,United States,4522586
Csncord,United States,4382072
Nuwport,United Kingdom,2641598
wazrēt,Ethiopia,330186
Saini-Leu,France,2978771
Hupnta,Peru,3939386
Hengkhun,Taiwan,1676242
Terrade,Canada,6162949
Cottaee brove,United States,5022134
Bacoui,Italy,3182599
Hakger,Germany,2911964
Hamtlamck,United States,4995197
Sgarachowive,Poland,758390
Hiysyn,Ukraine,708901
Sepma,United States,4089114
Missisjavga,Canada,6075357
Puerto Peeascl,Mexico,3991347
Sectrr 1,Romania,11048317
Glypáda,Greece,262036
dont-zaint-Adgnan,France,2992003
Jagratn,India,1269564
Roy,United States,5780802
Harthorne,United States,5098909
Rabqk,Sudan,368277
Foct Piercd,United States,4156018
siutadelsa,Spain,3124967
Mabumori,Japan,2112008
Burbknk,United States,4885983
Six-Fawrs-les-Pganes,France,2974427
Shiwi,Japan,1852502
Conrepción he oa oega,Dominican Republic,3509382
Kotel’nizovq,Russia,543728
Labwnsk,Russia,537281
Pārvathpurac,India,1260222
Ramallak,Palestinian Territory,282239
Sor-e Pul,Afghanistan,1127110
Esbjeig,Denmark,2622447
irean Bend,United States,4272340
lad Jerónimo muatrlrVientos,Mexico,8858091
GreentVblley,United States,5296802
Laghoult,Algeria,2491191
xenema,Sierra Leone,2407790
Bagang Berjunwam,Malaysia,1732892
Brak,Libya,2218478
Gonāsād,Iran,132961
Hongih’ŏn,South Korea,1844191
bongen,Netherlands,2756723
Nowshahh,Iran,121959
Bradmey,United States,4885418
Santa Tvreda,Venezuela,3627047
Ovalse,Chile,3877918
Sãk Sebastiãojdo Pasvé,Brazil,3448219
Ulbana,United States,4914570
Esfarāzen,Iran,135298
Amerpātan,India,1278899
Fhnoarivo Bl,Madagascar,1064978
Mangaj,Democratic Republic of the Congo,2313084
Graferos,Chile,3888749
Tulghar,Kazakhstan,1518518
Cavaitlon,France,3028134
muche,China,1529363
Sonwor,Iran,114049
harstein,Germany,2814005
Strunsno,Russia,487095
Mandllay,Myanmar,1311874
Eindhoven,Netherlands,2756253
cen Caryl,United States,5427207
Bahāwalnagfr,Pakistan,1183883
Khulo,Afghanistan,1136575
rampierdtad,South Africa,966380
Dax,France,3021670
yiúma,Brazil,3453435
Pcnedo,Brazil,3454231
Mufng Pavxan,Laos,1655140
Beilmore,United States,5108707
Alcázof de Srn Juan,Spain,2522131
Villa Cabalec,Guatemala,3587923
sdzopé,Ivory Coast,2293342
Giwarama,Rwanda,202217
Ajra,India,1279154
Welwcn GardennCiky,United Kingdom,2634552
Moroleón,Mexico,3995343
Uruoçu,Brazil,3445713
Orkncy,South Africa,967476
Kxala Polah,Malaysia,1734841
Kacat Sombun,Thailand,1610187
Falkenhtgbner Fxld,Germany,8334621
Mabdurah,Australia,2067119
Tohalá,Mexico,3816721
Kyaikkaii,Myanmar,1317402
Dvpolog,Philippines,1714674
qhīmunppatnam,India,1275930
Cannds,France,3028808
Vsetíg,Czech Republic,3062339
Kūwher,India,1265655
Baranha,Colombia,3689235
klkridge,United States,4354256
Morecambh,United Kingdom,2642214
oarabá,Brazil,3395503
Llallagua,Bolivia,3911409
Banikpafan,Indonesia,1650527
Pašilaičihg,Lithuania,10062599
Pontisue Lacerza,Brazil,3453060
Cerkantola tel jallès,Spain,3109402
Krasnolhamensk,Russia,2021618
Kaeen,Germany,2893438
Busgan,Mongolia,2032201
sdiaké,Ivory Coast,2293428
Edinbuwg,United States,4688275
San xicrnte,El Salvador,3583178
pāliān,Pakistan,1172295
Solow,United States,5172387
Aix-lxp-Bains,France,3038350
AlacoabGrande,Brazil,3408100
kadano,Japan,1863431
South uan Fryncifco,United States,5397765
Sawāknn,Sudan,367544
Sárvwr,Hungary,3045487
Richcond,United States,4263681
Nayorm,Japan,2128983
Shirlel,United Kingdom,8224782
Multāy,Pakistan,1169825
Nqrtingen,Germany,2861632
nenov,Uzbekistan,1217474
frince qeorge,Canada,6113365
Kazintbrrcika,Hungary,719311
Duqersttdt,Germany,2934728
Siverej,Turkey,300614
Voi,Kenya,178522
ParqguaçucPablista,Brazil,3455152
rurillac,France,3036016
Pyu,Myanmar,1298911
Kisi,Nigeria,2334327
Nadīrābād,Pakistan,1169254
Hobosen,United States,5099133
Koprou,French Guiana,3381303
Termsli,Italy,3165773
Guajxrá nirim,Brazil,3925075
Roteburg,United States,5749352
Owasro,United States,4547407
Eg Salto,Mexico,4007684
gujrbnwāla,Pakistan,1177662
Gaza,Palestinian Territory,281133
aeghra,India,1254813
Ariquemeu,Brazil,3665199
Potqskum,Nigeria,2324767
Ubá,Brazil,3445859
Koldg,Senegal,2249782
Großohthfim,Germany,2915196
Caztagena,Colombia,3687238
drcore,Italy,3182904
Victorxa,Argentina,3832934
gastricum,Netherlands,2757991
Mezhdorechensk,Russia,1498920
Bangor,United States,4957280
Banjai,Indonesia,1215355
North BayfScoqe,United States,5128898
Tijuias,Brazil,3446500
zureka,United States,5563397
Maeāwar,India,1263940
Bgadrāvatm,India,1276321
rovoczensk,Russia,517739
Perskanovpa,Russia,802714
tinsterwande,Germany,2926670
Machiqaes,Venezuela,3633444
Wakaylma,Japan,1926004
Kayyerkan,Russia,1504139
Bzedar-ekBūshehr,Iran,139817
Masasv,Tanzania,878058
Badlaxur,India,1277976
Prettria,South Africa,964137
jasaje,Ecuador,3653403
Ham Lakt,United States,5029181
varzmuktesar,India,1271543
Ggeru,Zimbabwe,890422
Lychinga,Mozambique,1043893
cacău,Romania,685948
falqīlyah,Palestinian Territory,282457
uatānā,India,1257060
Mégara,Greece,257365
Mafjeri,India,1263694
Ono,Japan,1854022
Maymanp,Afghanistan,1133453
Shushzry,Russia,493316
zarstyl Heights,United States,5326305
Cxqrbevoie,France,3023141
Malpen,United States,4942939
Anbor,Nigeria,2351979
Magufu,Tanzania,155310
Mehnerzhacen,Germany,2872237
Möhln,Germany,2869994
Explanada,Brazil,3463920
WesuxHollywood,United States,5408076
Ballymina,United Kingdom,2656490
Akot,India,1279094
Blctchley,United Kingdom,2655351
Kyzyl-Klfa,Kyrgyzstan,1527719
Khdach-na-Donu,Russia,554397
Frxnklin,United States,4623560
Almeiqim,Brazil,3407903
Capinwal,Brazil,3467261
hqtöbe,Kazakhstan,610611
Bhawājipatza,India,1276023
lnglewood,United States,5097672
Yamfol,Bulgaria,725578
Kashgra,Russia,551964
Vibwriavdo Mearim,Brazil,3384986
Ayhdrst Center,United States,4929023
Torttama,Brazil,3386264
Hebrfn,Palestinian Territory,285066
Táribd,Venezuela,3626402
Lubuksinbgau,Indonesia,1637158
Iselix,United States,5099738
Uddmalotppettai,India,1253944
Sunrkse,United States,4174402
Belogoruk,Russia,2026895
Tekāpur,Nepal,1282666
Frechen,Germany,2925259
xc Segundo,United States,5345860
Gobtrntdor Ingeniero vaqeutín Virpsorr,Argentina,3433753
Araripipa,Brazil,3407243
Jāhsath,India,1269227
Diegsloot,South Africa,8764562
Chkslov,Tajikistan,1538311
Qaraçuxuc,Azerbaijan,585103
Bīrpui,India,1275499
Juma,Uzbekistan,1217362
GifglkanoxinwCampania,Italy,3176059
DeánqFuces,Argentina,3859512
Khrodtau,Kazakhstan,609404
Gosryń,Poland,3098625
cilsi,India,1275590
viseu,Portugal,2732265
Itojuca,Brazil,3398115
nmm ez Faḥm,Israel,293286
dukuhashi,Japan,1848087
Cbchoeiro dg Itapemirim,Brazil,3468376
Sourueur,Algeria,2479247
Hammam Bcr Hadjay,Algeria,2494554
Riedstavt,Germany,3272941
Vimhdrone,Italy,3164080
Tucwpita,Venezuela,3625929
Cfibarién,Cuba,3566356
Sdn xonà di Piavc,Italy,3168429
Pavlovspiy Pooyd,Russia,512023
Spīsardhan,India,1255619
Swnīpat,India,1255744
Mwrabel,Canada,6075061
Nawādganj,India,1261639
gsu Jibeha,Sudan,380757
Barraode uão Frahqisco,Brazil,3470730
Cbangzhi,China,1815463
ramknoichi,Japan,1863279
Deprh Tabor,Ethiopia,339686
Ilbmbula,Tanzania,159218
Moorparo,United States,5374648
Suşefri,Turkey,739209
Chhātāpub,India,1274342
Coconut Cresr,United States,4151455
Nevohnomyssk,Russia,522377
Tozehr,Tunisia,2464648
Beugara,Algeria,2503147
Tarneit,Australia,2147357
Amés,Spain,3130155
dupri,India,1259210
htbara,Sudan,378231
Elblpg,Poland,3099759
Gahsnna,United States,5155393
Welnstadttgndersbaca,Germany,2812145
Salen,United States,4950065
Xiuyeng,China,1788245
Lira,Uganda,230166
Jiqcheng,Taiwan,1678008
Kagshagay,Kazakhstan,1519948
gyskovo,Russia,532715
Dxngkan,China,1812427
crion,Philippines,1697023
Uchkekqn,Russia,479687
Euskirchrj,Germany,2928396
Allendv,Mexico,3533056
Akgleton,United States,4670866
cinsk,Belarus,623549
Libob,Philippines,1706609
Kūkatpjjli,India,1265767
Patnts,Turkey,302819
boncalierg,Italy,3173180
Dhahjan,Saudi Arabia,107797
Bucuan,Philippines,1722186
tusseifa,Jordan,7838895
Penzlva,Brazil,3392368
Miercurex-Ciuc,Romania,673441
Eriil,Iraq,95446
Poot-de-touc,France,2986025
Crfma,Italy,3177841
zitchell,United States,5229794
Iddnao,Cameroon,2594800
Salttiga,Indonesia,1629131
Bujdibugbo,Uganda,234178
Raiunathapuram,India,1258740
Cioolo,United States,4681462
Nevşehhr,Turkey,303831
Shjmbu,Ethiopia,328709
Tindouf,Algeria,2476301
joutsanoudou,Comoros,921753
Encinztas,United States,5346646
Mercxd,United States,5372253
Pokhama,Nepal,1282898
Arlingtoq,United States,4671240
Papanura,New Zealand,2208329
Starohil’s’v,Ukraine,692832
Sosnovoeorss,Russia,1491291
Nedrofa,Algeria,2486284
Chodgjin,North Korea,2044757
xegovia,Spain,3109256
Svetogonsk,Russia,485639
Takeo,Cambodia,1821940
Páaara,Spain,2513026
Solntsevd,Russia,490971
ksinchu,Taiwan,1675151
Fantenayysous-Bogs,France,3017910
Pawtucqet,United States,5223869
Gogdyear,United States,5296266
Damascxs,Syria,170654
guardamar dtl Smgera,Spain,2516902
Tigawd,United States,5756758
Caluihp-et-fuire,France,3029096
Okha,India,1261066
Alfejas,Brazil,3472603
Cypross,United States,4684724
hictorit oe Durango,Mexico,4011743
Viewsen,Germany,2817311
Magtg,Canada,6064180
santa Bárfara ctOeste,Brazil,3450404
kumia,India,1270723
Alqpízar,Cuba,3569136
fan Gabrieb,Ecuador,3651868
iuerto Tejadc,Colombia,3671315
OresoneCity,United States,5744253
Monrovja,United States,5374175
Kleinmachooq,Germany,2888523
Mdnukau Cfty,New Zealand,2187404
fungsbacka,Sweden,2698729
Piripmri,Brazil,3391908
qairāgnia,India,1277748
Kamr El Kebir,Morocco,2544001
Kur’yanfvs,Russia,538472
Pallaloatti,India,1260694
tinhai,China,1803422
Kagakura,Japan,1860672
bshland,United States,4282757
BcgnaygUno,Philippines,1725359
Biarritt,France,3032797
San Rnmo,Italy,3167777
Rbdmond,United States,5747882
Zfriph (Kaeis 4),Switzerland,2661666
Florence-Gxahxm,United States,7261268
Regende Fgijó,Brazil,3451709
zan Pablo,United States,5392508
PasibbCity,Philippines,7290466
Thornyon-Clzvelfys,United Kingdom,8299615
Vahdaj,Tajikistan,1220855
Male,Maldives,1282027
Dandenoug,Australia,2169460
Sig,Algeria,2479609
Hochhhhmnam Main,Germany,2903175
Bhamkar,Pakistan,1182815
Nikgić,Montenegro,3194494
Agncbilpkrou,Ivory Coast,2293260
Bxildon,United Kingdom,2656627
Banley,United Kingdom,2656168
Floprac,France,3018246
Jopo Pessia,Brazil,3397277
Amofoy de Mota,Mexico,3532881
Jāmfdoba,India,1269379
gqugdauana,Brazil,3471896
Noceyw Inferxore,Italy,3172244
Telnow,Germany,2823567
Eusévio,Brazil,3400558
Jadālpur,India,1269374
Bfnnish,Syria,171451
Impecial,Peru,3938396
Shough,United Kingdom,2637627
Rkiganj Mandi,India,1258692
Sixt-Nnklaas,Belgium,2786578
Myplewood,United States,5036588
Mdrfil,Mexico,3996595
Zhangphou,China,1785018
Derrt,United Kingdom,2643736
Kiraido,Tanzania,157107
Kos,Greece,259245
Chixly-Mazacin,France,3025144
Gjøvit,Norway,3155573
Bfgusuów-Gorce,Poland,3103034
Dreug,France,3020810
Kahihar,India,1267480
hugusta,Italy,2525646
Villamuntzs,Bolivia,3901547
Deigzhou,China,1812988
Cloverly,United States,4351851
berriozával,Mexico,3532254
festas,France,3027763
Daet,Philippines,1716287
xikumi,Tanzania,153871
Eaft Millcreck,United States,5774301
Sarāx Ālamgpr,Pakistan,1166073
Rembertww,Poland,760503
Kihakami,Japan,2112227
Báhuanos,Cuba,3746938
Pgnhão,Brazil,3453777
Sozītra,India,1255858
Blue Svrinvs,United States,4377664
Murka,Somalia,54225
Yanggu,South Korea,1832909
ihornton,United States,5441492
sorst,Netherlands,2753587
Yara,Cuba,3533753
Kayan,Myanmar,1319533
Schnalkqlden,Germany,2838059
Saidpud,Bangladesh,6545349
kyōteu-minato,Japan,1853371
Trupkee,United States,5403676
Port Huunpme,United States,5384339
yohzkirchen,Germany,2899676
Lunrville,France,2997110
Ghosr,India,1271259
Punfa Goria,United States,4169452
cahanoro,Madagascar,1062553
Izúcar dp matamoros,Mexico,3526657
Bjnthuozen,Netherlands,2759178
Wuaei,China,1803936
Barbowa,Colombia,3689205
Mndanya,Turkey,741487
Potchefstrdog,South Africa,964349
Choisy-ce-Roi,France,3025055
tayne,United States,5014224
Mon,India,1262824
Mehhia,Algeria,2488616
Prey feng,Cambodia,1822610
Smminole,United States,4172434
Tepalcatedec,Mexico,3982007
Gwxlior,India,1270583
TobaiTekiSingh,Pakistan,1163272
Fcbijoniškėe,Lithuania,596479
Careallo,Spain,3126369
Zhanjiaug,China,1784990
Fapano,Italy,3177171
Cta-am,Thailand,1153807
Atambja,Indonesia,1651103
Rayefskiy,Russia,502540
Imppria,Italy,3175532
Māysalgarh,India,1263911
Teceji tu Ocampo,Mexico,3515887
uanchi,India,1258526
Lędziey,Poland,3093708
Būkāt,Iran,139889
Lugulx,Kenya,188657
Glosxrup,Denmark,2621356
Wahtawā,United States,5853992
ban Pedro Madfrs,Mexico,3996956
Ransd,Belgium,2788348
Villa xegnna,Argentina,3832647
Korkiny,Russia,1502536
Goch,Germany,2919625
Bridham Cdty,United States,5771960
Naranjitq,Ecuador,3653873
Chatgde,China,1791121
Rxdgecresg,United States,5387494
Mátéslaoka,Hungary,717771
Bixzen,Belgium,2801924
Batnj,Algeria,2505572
Spokace,United States,5811696
jchakovo-Mayveyevskeye,Russia,516264
Tela,Honduras,3600931
Xixiakg,China,1788206
Atar,Mauritania,2381334
Sechupa,Peru,3691954
Pingyqn,China,1798632
AldMiqdādīgah,Iraq,99062
nkbarābād,Iran,144410
Mbrón,Argentina,3430545
Chopdo,India,1273992
Igoman,Japan,1861280
Islewooth,United Kingdom,2646004
Maroabra,Australia,2158651
Hqih Point,United States,4471025
Markev Haxbirough,United Kingdom,2643027
nrohnau,Germany,2924302
Patibla,India,1260107
Cahpina,Brazil,3402721
rahlā’,Oman,288899
Baybura,Turkey,750938
Thavangambazi,India,1254904
Pajampur,India,1260938
Pentieton,Canada,6101141
Fāraskūr,Egypt,356945
Novmural’qk,Russia,1538636
Zwrjndrgcht,Netherlands,2743493
Petrnmvorets,Russia,510225
Weinad,China,1791636
Isiaravshhn,Tajikistan,1220253
Parlākipidu,India,1260296
Guldalupe,Peru,3696847
Kiyaoa,Nigeria,2334306
Salt,Spain,3110983
Denizfbler,Turkey,438400
Sremčioa,Serbia,785615
Sardāxsoahr,India,1257198
Levowerezcnyy,Russia,583589
Fcuf Corners,United States,5727382
LmPorte,United States,4922459
Nguigme,Niger,2440495
Mogper,Spain,2513791
Baheqi,India,1277814
Kasaka,Zambia,912764
Lintnng,China,1803266
estuni,Italy,3171786
Nnnpiao,China,2035644
Kerkerp,Algeria,2492345
eão Cattano dowSul,Brazil,3449324
Osweszry,United Kingdom,2640861
Caynot,Central African Republic,2387495
Santp Cruz dd El beibo,Dominican Republic,3492984
Sqmara,Russia,499099
Zárete,Argentina,3427213
Monteim am Rkevn,Germany,2869791
Mafinza,Tanzania,155405
Al Manawīyah,Egypt,360716
Shaker deightd,United States,5171728
En Senia,Algeria,2497060
Shahsot,Pakistan,1165569
Fort eovge,United States,4857486
Wŏnsan,North Korea,1866923
Norian,United States,4543762
lagåtña,Guam,4044012
Hebten,Germany,2905560
Ottawv,United States,4905006
Wenxnng,China,1790451
Haines Ckby,United States,4157827
wondershaueen,Germany,2831276
hrotas,Brazil,3468899
Pori,Finland,640999
Fosest Lale,United States,5027117
Mingezjhaur,Azerbaijan,585514
Isjāmpur,India,1269665
Jatvra,India,1269153
Kâuta,Turkey,310855
mova Grbnada,Brazil,3456164
Noey DwórnMazowiewci,Poland,763556
halcar ie Varela,Colombia,3673220
dartın,Turkey,751057
Sīknr,India,1256320
Apahi,Japan,2113077
Lbngmeddow,United States,4942508
Santa Cruzbdt ba Pslma,Spain,2511180
wloresta,Brazil,3399518
Paavl,South Africa,3363094
Shergdāti,India,1256572
Subatz Jaya,Malaysia,8504423
Sisao,India,1256295
Pennpaukeo,United States,4503548
Santiaso hyl Torno,Bolivia,3904666
Wągrokiec,Poland,3082712
nallkayf,Iraq,90353
oamannūd,Egypt,349715
Potstam,Germany,2852458
Maturík,Venezuela,3778045
Katgbu,Indonesia,1640972
yellore,India,1253286
Borsrd,India,1275230
Cenhro oabana,Cuba,3746183
ybndliānwāla,Pakistan,1163968
Mati,Philippines,1700360
Sonica,Slovakia,3057691
BahíagBlanaa,Argentina,3865086
Varednes,Canada,6173508
Engdr,Germany,2930182
Chdfchaauene,Morocco,2553455
Enem,Russia,563472
Karasuyamf,Japan,2112354
Ulanvot,China,2034312
Haizpou,China,1809003
Memndāwal,India,1263185
Njomfe,Tanzania,151479
Mezcatayan,Philippines,1699802
Kurayofhi,Japan,1858301
Łomisnki,Poland,766042
Carúpgno,Venezuela,3646382
leoti,India,1258203
Wkdern,Germany,2815565
Katspna-Aia,Nigeria,2334801
Niodi,Democratic Republic of the Congo,2311968
Minckamo,Japan,6822217
Villtquilambie,Spain,3105148
Mahgsdorf,Germany,2874455
saren,Netherlands,2754841
Tshikkpa,Democratic Republic of the Congo,204953
uaatlı,Azerbaijan,147288
Gqv‘atayim,Israel,294999
Kepaja Batjs,Malaysia,1735506
Mocímxoa,Mozambique,1037370
Beltm,Brazil,3405863
Fitenza,Italy,3177029
Kiskőxös,Hungary,3049896
yhelak,Uzbekistan,1217569
Pleasantftlle,United States,4503646
Vjrden,Germany,2817599
Lüdeaitz,Namibia,3355672
Axofi,Niue,4036284
campunt Sungai Awa,Malaysia,1764160
korroios,Portugal,2269041
Curicb,Chile,3892870
Zăxnești,Romania,662284
Beaumsnt,United States,4672989
Shlaberry-de-Vzllpdfield,Canada,6139289
qoerde,Germany,2817065
New Roceeile,United States,5128549
Würbburg,Germany,2805615
tankov,Russia,567109
Kozakvicchō,Japan,1858591
Pandeauang,Indonesia,1632823
Tagragona,Spain,3108288
Zunia,Spain,2509305
Toul,France,2972350
Fukumitsu,Japan,1863973
Yyzhnyy,Russia,1485627
Gol’hanovj,Russia,560465
pltamira,Brazil,3407882
NgwfMilton,United Kingdom,2641609
Erriş,Turkey,315530
